workType,filename,parent,collectionCallNumber,series,subSeries,title,description,description,creator,contributor,dateCreated,subjectName,subjectTitle,subjectPlace,subjectTopic,language,resourceType,physicalFormat,physicalDescription,publisher,publisherHomepage,rightsStatement,rightsHolder,accessRights,rightsStatus,relatedResource,accessionNumber,masterFilename
work,dc1_501_0271.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Pushkin (Tsarskoe Selo). Catherine Palace: Cameron Gallery neoclassical portico,"View in tinted lantern slide, ca. 1931. The architect Charles Cameron designed the gallery, ca. 1780.","Hand-written label, ""Cameron Gallery - Alex. Palace"".",info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500007559,1931,,,http://www.geonames.org/12032405/catherine-palace.html,info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85105083; info:lc/authorities/subjects/sh85119004; info:lc/authorities/subjects/sh85008026,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0271L,dc1_501_0271.tif
work,dc1_501_0263.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Pushkin (Tsarskoe Selo). Catherine Palace (destroyed in World War II): interior, with tour group","View in tinted lantern slide, ca. 1931. The architect Bartolommeo Rastrelli rebuilt the palace (originally built 1718-1724) in 1752-1756.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500012337,1931,,,http://www.geonames.org/12032405/catherine-palace.html,info:lc/authorities/subjects/sh85096913; http://vocab.getty.edu/aat/300124520; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85067272; info:lc/authorities/subjects/sh85136255,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0263L,dc1_501_0263.tif
work,dc1_501_0272.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Pushkin (Tsarskoe Selo). Catherine Palace: view of the park grounds from Cameron Gallery,"View in tinted lantern slide, ca. 1931. The architect Charles Cameron designed the gallery, ca. 1780.","Hand-written label, ""2000 Acre Estate [?] / Cameron Art Gallery"".",info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500007559,1931,,,http://www.geonames.org/12032405/catherine-palace.html,info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85119004; info:lc/authorities/subjects/sh85008026,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0272L,dc1_501_0272.tif
work,dc1_501_0273.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Pushkin (Tsarskoe Selo). Alexander Palace: distant view,"View in tinted lantern slide, ca. 1931. The palace, by architect Giacomo Quarenghi, was built 1792-1796.","Hand-written label, ""Alexander Palace"".",info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500018583,1931,,,http://www.geonames.org/12047334/alexander-palace.html,info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85098119; info:lc/authorities/subjects/sh85053101; info:lc/authorities/subjects/sh85101229,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0273L,dc1_501_0273.tif
work,dc1_501_0094.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Moscow: portrait of a family (?),"View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/524901/moscow.html,info:lc/authorities/subjects/sh85105182; info:lc/authorities/subjects/sh85023418,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0094L,dc1_501_0094.tif
work,dc1_501_0274.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Pushkin (Tsarskoe Selo). Alexander Palace: facade view,"View in tinted lantern slide, ca. 1931. The palace, by architect Giacomo Quarenghi, was built 1792-1796.","Hand-written label, ""Alexander Palace"".",info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500018583,1931,,,http://www.geonames.org/12047334/alexander-palace.html,info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85098119; info:lc/authorities/subjects/sh85053101; info:lc/authorities/subjects/sh85101229,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0274L,dc1_501_0274.tif
work,dc1_501_0275.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Pushkin (Tsarskoe Selo). Alexander Palace: children playing around the entrance,"View in tinted lantern slide, ca. 1931. The palace, by architect Giacomo Quarenghi, was built 1792-1796.","Hand-written label, ""Alexander Palace"".",info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500018583,1931,,,http://www.geonames.org/12047334/alexander-palace.html,info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85136255; info:lc/authorities/subjects/sh85023418,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0275L,dc1_501_0275.tif
work,dc1_501_0276.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Pushkin (Tsarskoe Selo). Alexander Palace: interior, Maple Room (by architect Roman Mel'tser, 1902)","View in tinted lantern slide, ca. 1931. The palace, by architect Giacomo Quarenghi, was built 1792-1796. Parts were remodeled in the Jugendstil style by Roman Mel'tser, ca. 1902.","Hand-written label, ""Maple Drawing Room fr. / Alex. Palace - Nich. II"".",info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500018583; http://vocab.getty.edu/ulan/500120738,1931,,,http://www.geonames.org/12047334/alexander-palace.html,info:lc/authorities/subjects/sh85096913; http://vocab.getty.edu/aat/300124520; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85067272; info:lc/authorities/subjects/sh85077818,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0276L,dc1_501_0276.tif
work,dc1_501_0277.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Pushkin (Tsarskoe Selo). Alexander Palace: interior, working study (by architect Roman Mel'tser, 1902)","View in tinted lantern slide, ca. 1931. The palace, by architect Giacomo Quarenghi, was built 1792-1796. Parts were remodeled in the Jugendstil style by Roman Mel'tser, ca. 1902.","Hand-written label, ""Study of Nicholas II - Board at / left - documents of 1905"".",info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500018583; http://vocab.getty.edu/ulan/500120738,1931,,,http://www.geonames.org/12047334/alexander-palace.html,info:lc/authorities/subjects/sh85096913; http://vocab.getty.edu/aat/300124520; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85067272; info:lc/authorities/subjects/sh85094201,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0277L,dc1_501_0277.tif
work,dc1_501_0098.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Moscow: portrait of a street vendor with her newspaper stand,"View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/524901/moscow.html,info:lc/authorities/subjects/sh85105182; info:lc/authorities/subjects/sh00003150; info:lc/authorities/subjects/sh85091587,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0098L,dc1_501_0098.tif
work,dc1_501_0264.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Pushkin (Tsarskoe Selo). Catherine Palace (destroyed in World War II): interior view of an amfilade of rooms,"View in tinted lantern slide, ca. 1931. The architect Bartolommeo Rastrelli rebuilt the palace (originally built 1718-1724) in 1752-1756.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500012337,1931,,,http://www.geonames.org/12047334/alexander-palace.html ; http://www.geonames.org/12032405/catherine-palace.html: ,info:lc/authorities/subjects/sh85096913; http://vocab.getty.edu/aat/300124520; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85067272,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0264L,dc1_501_0264.tif
work,dc1_501_0278.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Pushkin (Tsarskoe Selo). Alexander Palace: interior, dining room (by architect Roman Mel'tser, 1902)","View in tinted lantern slide, ca. 1931. The palace, by architect Giacomo Quarenghi, was built 1792-1796. Parts were remodeled in the Jugendstil style by Roman Mel'tser, ca. 1902.","Hand-written label, ""Alex. Palace - Summer hse [?] of Nich. II / Dining Room - like the Czar's yacht"".",info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500018583; http://vocab.getty.edu/ulan/500120738,1931,,,http://www.geonames.org/12047334/alexander-palace.html,info:lc/authorities/subjects/sh85096913; http://vocab.getty.edu/aat/300124520; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85067272; info:lc/authorities/subjects/sh85038072,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0278L,dc1_501_0278.tif
work,dc1_501_0281.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Pushkin (Tsarskoe Selo). Alexander Palace: interior, the New Study (by architect Roman Mel'tser, 1902)","View in tinted lantern slide, ca. 1931. The palace, by architect Giacomo Quarenghi, was built 1792-1796. Parts were remodeled in the Jugendstil style by Roman Mel'tser, ca. 1902.","Hand-written label, ""at Detskoye Selo - Alex. Palace"".",info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500018583; http://vocab.getty.edu/ulan/500120738,1931,,,http://www.geonames.org/12047334/alexander-palace.html,info:lc/authorities/subjects/sh85096913; http://vocab.getty.edu/aat/300124520; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85067272; info:lc/authorities/subjects/sh85052522; info:lc/authorities/subjects/sh85094201,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0281L,dc1_501_0281.tif
work,dc1_501_0099.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Moscow: street scene, with patrons at a Soyuzpechat newsstand","View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/524901/moscow.html,info:lc/authorities/subjects/sh85105182; info:lc/authorities/subjects/sh00003150; info:lc/authorities/subjects/sh85091587,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0099L,dc1_501_0099.tif
work,dc1_501_0282.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Pushkin (Tsarskoe Selo). Alexander Palace: partial exterior view,"View in tinted lantern slide, ca. 1931. The palace, by architect Giacomo Quarenghi, was built 1792-1796.","Hand-written label, ""Where Nicholas II lived... Aug 30, 1917 / Alex. Palace - Detskoye Selo"".",info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500018583,1931,,,http://www.geonames.org/12047334/alexander-palace.html,info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85098119; info:lc/authorities/subjects/sh85053101; info:lc/authorities/subjects/sh85101229,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0282L,dc1_501_0282.tif
work,dc1_501_0283.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Saint Petersburg. Nevsky Prospect: cooperative stores,"View in tinted lantern slide, ca. 1931.","Hand-written label, ""Leningrad [crossed out: Torgsin]"".",info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/498817/saint-petersburg.html,info:lc/authorities/subjects/sh85026142; info:lc/authorities/subjects/sh85128377; info:lc/authorities/subjects/sh85121778,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0283L,dc1_501_0283.tif
work,dc1_501_0284.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Saint Petersburg. Nevsky Prospect: line at the bakery,"View in tinted lantern slide, ca. 1931.","Hand-written label, ""Leningrad"".",info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/498817/saint-petersburg.html,info:lc/authorities/subjects/sh85026142; info:lc/authorities/subjects/sh85128377; info:lc/authorities/subjects/sh85121778; info:lc/authorities/subjects/sh85023418,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0284L,dc1_501_0284.tif
work,dc1_501_0285.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Saint Petersburg. Nevsky Prospect: men drinking outside a store,"View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/498817/saint-petersburg.html,info:lc/authorities/subjects/sh85026142; info:lc/authorities/subjects/sh85128377; info:lc/authorities/subjects/sh85003283; info:lc/authorities/subjects/sh85105182,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0285L,dc1_501_0285.tif
work,dc1_501_0286.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Saint Petersburg. Moskovsky Avenue: view of street, with Novodevichy Convent","View in tinted lantern slide, ca. 1931.","In 1856-61, the Holy Resurrection Cathedral with five domes and five side-altars was erected in the centre of Novodevichy Convent (internal painting was done by artists A. A. Kolchin and R. F. Vinogradov, and icons were painted by nuns supervised by artist G. I. Yakovlev). The bell tower of St. Isidor Church was erected in 1892-95 (architects L. N. Benois, V. P. Tseidler, now destroyed), which gave a less traditional look to the ensemble.",info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/498817/saint-petersburg.html,info:lc/authorities/subjects/sh85026142; http://id.loc.gov/authorities/subjects/sh85025854; info:lc/authorities/subjects/sh95005321; info:lc/authorities/subjects/sh85144807; info:lc/authorities/subjects/sh85136296; info:lc/authorities/subjects/sh89000505,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0286L,dc1_501_0286.tif
work,dc1_501_0287.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Saint Petersburg. Mosque: exterior detail, dome","View in tinted lantern slide, ca. 1931. The mosque, by architect Nikolay Vasil'yev, was built 1910-1921.","Hand-written label, ""Blue Mosque - Leningrad"".",info:lc/authorities/names/n2013035337,"Vasil'yev, Nikolay (Russian architect, 1875-1941)",1931,,,http://www.geonames.org/498817/saint-petersburg.html,info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85087470; info:lc/authorities/subjects/sh85038905,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0287L,dc1_501_0287.tif
work,dc1_501_0288.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Saint Petersburg. Mosque: exterior detail, entrance","View in tinted lantern slide, ca. 1931. The mosque, by architect Nikolay Vasil'yev, was built 1910-1921.","Hand-written label, ""Blue Mosque - Leningrad"".",info:lc/authorities/names/n2013035337,"Vasil'yev, Nikolay (Russian architect, 1875-1941)",1931,,,http://www.geonames.org/498817/saint-petersburg.html,info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85087470,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0288L,dc1_501_0288.tif
work,dc1_501_0279.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Pushkin (Tsarskoe Selo). Alexander Palace: interior, Alexandra's dressing room (by architect Roman Mel'tser, 1902)","View in tinted lantern slide, ca. 1931. The palace, by architect Giacomo Quarenghi, was built 1792-1796. Parts were remodeled in the Jugendstil style by Roman Mel'tser, ca. 1902.","Hand-written label, ""Czarina's Boudoir - Alexander / Palace"".",info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500018583; http://vocab.getty.edu/ulan/500120738,1931,,,http://www.geonames.org/12047334/alexander-palace.html,info:lc/authorities/subjects/sh85096913; http://vocab.getty.edu/aat/300124520; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85067272; info:lc/authorities/subjects/sh85052522,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0279L,dc1_501_0279.tif
work,dc1_501_0100.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Moscow: portrait of key-makers, independent businessmen, NEP-men","View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/524901/moscow.html,info:lc/authorities/subjects/sh85105182; info:lc/authorities/subjects/sh00003150,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0100L,dc1_501_0100.tif
work,dc1_501_0280.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Pushkin (Tsarskoe Selo). Alexander Palace: interior, imperial bed room (by architect Roman Mel'tser, 1902)","View in tinted lantern slide, ca. 1931. The palace, by architect Giacomo Quarenghi, was built 1792-1796. Parts were remodeled in the Jugendstil style by Roman Mel'tser, ca. 1902.","Hand-written label, ""Czar & Czarina's Bedroom - Alex. Palace"".",info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500018583; http://vocab.getty.edu/ulan/500120738,1931,,,http://www.geonames.org/12047334/alexander-palace.html,info:lc/authorities/subjects/sh85096913; http://vocab.getty.edu/aat/300124520; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85067272; info:lc/authorities/subjects/sh85052522; info:lc/authorities/subjects/sh85012787,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0280L,dc1_501_0280.tif
work,dc1_501_0101.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Moscow: crowds at a swimming site on the Moskva River,"View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/524901/moscow.html,info:lc/authorities/subjects/sh85096148; info:lc/authorities/subjects/sh85131207; info:lc/authorities/subjects/sh85114250,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0101L,dc1_501_0101.tif
work,dc1_501_0102.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Moscow. Park of Culture and Rest (Gorky Park): view of entrance gate,"View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/6956697/gorki-park.html,info:lc/authorities/subjects/sh85026142; info:lc/authorities/subjects/sh85004698,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0102L,dc1_501_0102.tif
work,dc1_501_0103.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Moscow. Park of Culture and Rest (Gorky Park): children playing ""truck drivers""","View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/6956697/gorki-park.html,info:lc/authorities/subjects/sh85105182; info:lc/authorities/subjects/sh85023418; info:lc/authorities/subjects/sh85004698,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0103L,dc1_501_0103.tif
work,dc1_501_0104.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Moscow. Park of Culture and Rest (Gorky Park): children playing on a tractor,"View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/6956697/gorki-park.html,info:lc/authorities/subjects/sh85105182; info:lc/authorities/subjects/sh85023418; info:lc/authorities/subjects/sh85004698,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0104L,dc1_501_0104.tif
work,dc1_501_0105.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Moscow. Park of Culture and Rest (Gorky Park): children playing on truck structure,"View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/6956697/gorki-park.html,info:lc/authorities/subjects/sh85023418; info:lc/authorities/subjects/sh85004698,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0105L,dc1_501_0105.tif
work,dc1_501_0095.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Moscow: portrait of a street vendor selling soft drinks (kvass and mors),"View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/524901/moscow.html,info:lc/authorities/subjects/sh85105182; info:lc/authorities/subjects/sh00003150,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0095L,dc1_501_0095.tif
work,dc1_501_0106.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Moscow. Park of Culture and Rest (Gorky Park): children's playground,"View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/6956697/gorki-park.html,info:lc/authorities/subjects/sh85023418; info:lc/authorities/subjects/sh85004698,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0106L,dc1_501_0106.tif
work,dc1_501_0107.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Moscow: city view, large notice board with slogans about the 5-Year Plan","View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/524901/moscow.html,info:lc/authorities/subjects/sh85026142; info:lc/authorities/subjects/sh85128377; info:lc/authorities/subjects/sh85029120,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0107L,dc1_501_0107.tif
work,dc1_501_0108.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Moscow. Park of Culture and Rest (Gorky Park): allegorical exhibit, the end of private trade","View in tinted lantern slide, ca. 1931.",Private trade was to end in 1937.,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/6956697/gorki-park.html,info:lc/authorities/subjects/sh85098119; info:lc/authorities/subjects/sh85029120; info:lc/authorities/subjects/sh85107443,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0108L,dc1_501_0108.tif
work,dc1_501_0096.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Moscow: portrait of a street vendor, businessman of the New Economic Policy","View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/524901/moscow.html,info:lc/authorities/subjects/sh85105182; info:lc/authorities/subjects/sh00003150,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0096L,dc1_501_0096.tif
work,dc1_501_0112.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Moscow. Park of Culture and Rest (Gorky Park): allegorical exhibit, caricature of a Nazi","View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/6956697/gorki-park.html,info:lc/authorities/subjects/sh85098119; info:lc/authorities/subjects/sh85029120; info:lc/authorities/subjects/sh85107443,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0112L,dc1_501_0112.tif
work,dc1_501_0113.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Moscow. Park of Culture and Rest (Gorky Park): radio station and transmitter,"View in tinted lantern slide, ca. 1931.","Scrapbook note: ""Loudspeaker blare mighty music and propaganda"".",info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/6956697/gorki-park.html,info:lc/authorities/subjects/sh85098119; info:lc/authorities/subjects/sh85110575,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0113L,dc1_501_0113.tif
work,dc1_501_0109.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Moscow. Park of Culture and Rest (Gorky Park): allegorical exhibit, lazy cheaters","View in tinted lantern slide, ca. 1931.","Private trade was to end in 1937. ""American Travelogues"" frame.",info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/6956697/gorki-park.html,info:lc/authorities/subjects/sh85098119; info:lc/authorities/subjects/sh85029120; info:lc/authorities/subjects/sh85107443,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0109L,dc1_501_0109.tif
work,dc1_501_0114.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Moscow. Park of Culture and Rest (Gorky Park): fire station, with pictures of Lenin and Stalin","View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/6956697/gorki-park.html,info:lc/authorities/subjects/sh85098119; info:lc/authorities/subjects/sh85029120; info:lc/authorities/subjects/sh85107443; info:lc/authorities/subjects/sh85048527,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0114L,dc1_501_0114.tif
work,dc1_501_0115.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Moscow. Park of Culture and Rest (Gorky Park): group of men in uniform marching,"View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/6956697/gorki-park.html,info:lc/authorities/subjects/sh85098119; info:lc/authorities/subjects/sh92003550,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0115L,dc1_501_0115.tif
