filename,collectionCallNumber,collection,series,accessionNumber,boxFolder,title,titleAlternative,subSeries,description,dateCreated,datePublished,creator,physicalDescription,physicalFormat,subjectPlace,subjectName,subjectTopic,resourceType,publisher,publisherHomepage,donorProvenance,rightsStatement,rightsHolder,accessRights,theme,masterFilename
ms0020_neg_bp_68-064_06.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_06,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_06.tif
ms0020_neg_bp_68-064_07.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_07,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_07.tif
ms0020_neg_bp_68-064_08.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_08,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_08.tif
ms0020_neg_bp_68-064_09.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_09,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_09.tif
ms0020_neg_bp_68-064_10.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_10,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_10.tif
ms0020_neg_bp_68-064_11.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_11,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_11.tif
ms0020_neg_bp_68-064_12.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_12,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_12.tif
ms0020_neg_bp_68-064_13.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_13,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_13.tif
ms0020_neg_bp_68-064_14.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_14,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_14.tif
ms0020_neg_bp_68-064_15.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_15,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_15.tif
ms0020_neg_bp_68-064_16.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_16,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585; info:lc/authorities/names/nb98010244,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_16.tif
ms0020_neg_bp_68-064_17.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_17,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585; info:lc/authorities/names/nb98010244,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_17.tif
ms0020_neg_bp_68-064_18.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_18,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585; info:lc/authorities/names/nb98010244,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_18.tif
ms0020_neg_bp_68-064_19.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_19,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585; info:lc/authorities/names/nb98010244,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_19.tif
ms0020_neg_bp_68-064_20.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_20,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585; info:lc/authorities/names/nb98010244,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_20.tif
ms0020_neg_bp_68-064_21.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_21,"Box 454, Folder 68-064","Kathleen Cleaver, Communications Secretary of the Black Panther Party and wife of Eldridge Cleaver, DeFremery Park, Oakland, CA, #5 from A Photographic Essay on The Black Panthers",Kathleen looking to the right,"Free Huey rally, DeFremery Park, Oakland",,1968-07-14,1968,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585; info:lc/authorities/names/nb98010244,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_21.tif
ms0020_neg_bp_68-064_22.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_22,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585; info:lc/authorities/names/nb98010244,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_22.tif
ms0020_neg_bp_68-064_23.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_23,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585; info:lc/authorities/names/nb98010244,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_23.tif
ms0020_neg_bp_68-064_24.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_24,"Box 454, Folder 68-064","Kathleen Cleaver, Communications Secretary of the Black Panther Party, and wife of Eldridge Cleaver at Free Huey Rally, DeFremery Park, Oakland, CA, #81 from A Photographic Essay on The Black Panthers",Kathleen Cleaver with hands touching shoulders,"Free Huey rally, DeFremery Park, Oakland",,1968-07-14,1968,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585; info:lc/authorities/names/nb98010244,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_24.tif
ms0020_neg_bp_68-064_25.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_25,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585; info:lc/authorities/names/nb98010244,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_25.tif
ms0020_neg_bp_68-064_26.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_26,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_26.tif
ms0020_neg_bp_68-064_27.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_27,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_27.tif
ms0020_neg_bp_68-064_28.tif,MS 20,Ruth-Marion Baruch and Pirkle Jones Photographs,The Black Panthers,ms0020_neg_bp_68-064_28,"Box 454, Folder 68-064",Untitled,,"Free Huey rally, DeFremery Park, Oakland",Unprinted/unpublished,1968-07-14,,info:lc/authorities/names/n90650175,35 mm,http://vocab.getty.edu/aat/300128343,http://www.geonames.org/5341840,info:lc/authorities/names/n80095585,info:lc/authorities/subjects/sh85026383; info:lc/authorities/subjects/sh85014602,http://purl.org/dc/dcmitype/Image,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,The Pirkle Jones Fund of the Marin Community Foundation,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",Regents of the University of California,Public,Photography Collections,ms0020_neg_bp_68-064_28.tif
